ÿýÿw÷ÿ{óýû›ù“ý÷û÷ûÿ»ÿ»Ÿ»ÿ{ûúÿûÿûúú“ûÿÓÿÿúûúóÿûûúûúûÿú³ÿ·ÿ³”úûû³ýûûúûûóÿûÿúûýÓÿÓýóÿûÿûûÿûÿw·þÿûúûÿýÓúûú·ý³ÿ»ÿû÷÷ÿ÷ÿóïú—û»”ú÷Ãý“ý³ÿû·÷ÿ{óýû›ù“ó1364,2419,24,160,132,131,139,120,106
3376,2417,0,0,0,0,0,0,15
4696,2420,4,5,3,2,0,0,4
5980,2415,0,0,1,2,2,2,4
7260,2414,0,1,1,1,2,2,5
8536,2409,1,1,2,1,2,3,6
9808,2414,1,2,1,2,2,2,5
11084,2411,0,1,1,1,1,1,3
12420,2410,0,1,0,0,0,0,1
13752,2419,0,0,0,0,0,0,0
15080,2412,0,0,0,0,0,0,0
16416,2414,0,0,0,0,0,0,0
17748,2416,0,0,0,0,0,0,0
19076,2411,0,0,0,0,0,0,0
20408,2415,0,0,0,0,0,1,0
21744,2415,0,0,0,0,1,1,1
23072,2416,0,0,0,0,1,2,3
24404,2415,0,1,1,1,2,2,5
25740,2416,1,1,1,2,2,3,6
27068,2416,1,1,1,1,1,2,5
28400,2415,0,0,0,0,0,0,1
29736,2420,0,0,0,0,0,0,0
31064,2422,0,0,0,0,0,0,0
32396,2415,0,0,0,0,0,0,0
33724,2415,0,0,0,0,0,0,0
35060,2416,0,0,0,0,0,0,0
36392,2413,0,0,0,0,0,0,0
37724,2415,0,0,0,0,0,0,0
39060,2416,0,1,0,0,1,1,3
40392,2416,0,1,1,1,1,1,4
41720,2415,0,1,1,1,2,3,6
43056,2415,0,1,1,1,1,2,5
44388,2414,0,1,1,1,1,1,2
45716,2413,0,0,0,0,0,0,1
47048,2422,0,0,0,0,0,0,0
48384,2413,0,0,0,0,0,0,0
49716,2412,0,0,0,0,0,0,0
51048,2409,0,0,0,0,0,0,0
52384,2414,0,0,0,0,0,0,0
53716,2415,0,0,0,0,0,0,0
55044,2412,0,0,0,0,1,1,1
56380,2413,0,0,1,1,1,2,3
57712,2416,0,1,1,1,1,2,4
59040,2412,0,1,1,1,2,3,6
60372,2413,0,0,0,1,1,1,5
61708,2414,0,1,0,0,0,0,2
63040,2420,0,0,0,0,0,0,0
64372,2423,0,0,0,0,0,0,0
65708,2415,0,0,0,0,0,0,0
67036,2415,0,0,0,0,0,0,0
68368,2416,0,0,0,0,0,0,0
69704,2415,0,0,0,0,0,1,0
71036,2416,0,0,0,0,0,0,0
72368,2415,0,1,0,0,1,1,3
73696,2415,0,1,1,1,1,2,4
75036,2417,0,1,1,1,2,2,6
76364,2415,0,1,1,1,1,2,5
77696,2415,0,0,1,0,1,1,3
79036,2416,0,0,0,0,0,0,0
80368,2420,0,0,0,0,0,0,0
81696,2411,0,0,0,0,0,0,0
83020,2415,0,0,0,0,0,0,0
84352,2414,0,0,0,0,0,0,0
85684,2412,0,0,0,0,0,0,0
87016,2415,0,0,0,0,0,0,0
88352,2414,0,0,0,0,0,1,1
89684,2412,0,0,1,1,1,1,3
91012,2416,0,1,1,1,1,2,5
92348,2415,0,1,1,1,2,3,6
93680,2409,0,0,1,1,1,1,5
95012,2414,0,0,0,0,0,0,1
96336,2417,0,0,0,0,0,0,0
97668,2416,0,0,0,0,0,0,0
98996,2414,0,0,0,0,0,0,0
100328,2414,0,0,0,0,0,0,0
101720,2410,0,0,0,0,0,0,0
103104,2415,0,0,0,0,0,1,0
104492,2413,0,0,0,0,0,1,1
105876,2410,0,1,1,1,1,2,3
107260,2412,0,1,1,1,1,2,4
108640,2411,0,1,1,1,2,3,6
110024,2414,0,1,1,1,1,2,5
111408,2411,0,0,0,0,0,0,2
112796,2414,0,0,0,0,0,0,0
114180,2420,0,0,0,0,0,0,0
115564,2413,0,0,0,0,0,0,0
116956,2413,0,0,0,0,0,0,0
118340,2411,0,0,0,0,0,0,0
119724,2414,0,0,0,0,0,0,0
121116,2414,0,0,0,0,0,1,1
122500,2409,0,0,0,0,1,2,3
123884,2414,0,1,1,1,1,2,4
125272,2415,0,1,1,1,2,3,7
